,0
1363,12.283033686666302
1364,12.170445467887022
1365,11.751942365440728
1366,11.877568578558138
1367,12.354492650648448
1368,11.56171562913966
1369,12.016726473799254
1370,12.521977676925694
1371,13.053013299269535
1372,12.429216196844383
1373,12.384218830913648
1374,11.418614785498987
1375,11.669929213779893
1376,11.326595886778735
1377,12.028738630247258
1378,10.976782033219948
1379,12.377922902456833
1380,11.964001084330445
1381,11.626254150277232
1382,11.56171562913966
1383,11.740061037553975
1384,12.429216196844383
1385,11.820410164718188
1386,12.841325847671216
1387,11.782952602183288
1388,12.367340793126296
1389,11.728036844587175
1390,11.719939634354555
1391,12.0015054797889
1392,12.415433652431746
1393,12.54686766829102
1394,11.982929094215963
1395,11.831379196088763
1396,11.835008964139341
1397,11.83101549359339
1398,11.695247021764184
1399,12.170445467887022
1400,12.174989532116426
1401,12.552926520261092
1402,11.56171562913966
1403,12.524526376648708
1404,11.79810440720389
1405,11.626254150277232
1406,11.740061037553975
1407,12.2783933071098
1408,12.345834587905333
1409,11.84939770159144
1410,11.407564949312402
1411,12.456831363877356
1412,12.240474072247506
1413,12.077670930725649
1414,11.715866308966918
1415,12.736700896592344
1416,11.728036844587175
1417,12.314927050442256
1418,12.100156419938624
1419,11.755871643580617
1420,11.824079893607152
1421,12.524417279788771
1422,11.877568578558138
1423,11.863582336583399
1424,12.509874099861838
1425,11.84939770159144
1426,11.686878772093667
1427,12.116694834378958
1428,12.16597955196373
1429,11.875830958659597
1430,11.074420502783864
1431,12.136186518066006
1432,11.982929094215963
1433,12.066810578196666
1434,11.699405031912846
1435,12.885670953244288
1436,11.91638857040772
1437,12.190959007720126
1438,12.160028707028767
1439,11.913712983527281
1440,12.644327576461329
1441,11.703545824578878
1442,12.098487434850236
1443,11.76756768334381
1444,11.969717200243734
1445,12.388394202324129
1446,11.626254150277232
1447,11.429543856031177
1448,11.820410164718188
1449,12.567551034433226
1450,11.884489021402711
1451,11.344506813345266
1452,12.128111104060462
1453,12.072541252905651
1454,12.254862809699606
1455,12.493129522588037
1456,11.864462231052837
1457,11.901583454762012
